train_loss,val_loss,precision,recall,f1
0.04369119169538726,0.10159794663092178,0.9681346608927303,0.9680016134705396,0.9680681326102583
0.04333270407101589,0.10145301256624371,0.9681429726775068,0.9680016134705396,0.9680722879136583
0.04298021029609798,0.1013125408023213,0.9681429726775068,0.9680016134705396,0.9680722879136583
0.04262873078316981,0.10116905123740684,0.9681429726775068,0.9680016134705396,0.9680722879136583
0.04228445456314324,0.10104507538980026,0.9681429726775068,0.9680016134705396,0.9680722879136583
0.04194141177705823,0.100917340580794,0.9681429726775068,0.9680016134705396,0.9680722879136583
0.0416046771441044,0.10077881609260983,0.9683907812476062,0.9682476734980995,0.9683192220853848
0.0412705520479928,0.10066266702221038,0.9685078696265835,0.9683683007598607,0.9684380801646433
0.04094066312300375,0.10053370366364854,0.9686254654766886,0.9684922164971594,0.9685588364040092
0.04061455529932647,0.10041561865992255,0.968628991594301,0.9684922164971594,0.9685605992170632
0.04028898758076268,0.10028786882351862,0.968628991594301,0.9684922164971594,0.9685605992170632
0.03997253122668631,0.10016426584130744,0.968508490184325,0.9683701163750593,0.9684392983368654
0.03965543710489012,0.10004400332113278,0.968506774196895,0.9683701163750593,0.968438440464979
0.03934744030910052,0.09992316856527236,0.968506774196895,0.9683701163750593,0.968438440464979
0.03903942817442475,0.09981951985353366,0.9686170947941687,0.9684970199283587,0.9685570536397552
0.03873567722899221,0.0996889140429091,0.9685008295083382,0.9683756607050578,0.9684382410622404
0.03843206670691488,0.09960395288905712,0.9685008295083382,0.9683756607050578,0.9684382410622404
0.03813525248901872,0.09947298746171128,0.9685008295083382,0.9683756607050578,0.9684382410622404
0.0378355193710394,0.09938265880329367,0.9686168826670091,0.9685025642583573,0.9685597200894532
0.03754642164392333,0.09928176155747379,0.9686328906440732,0.9684884002766474,0.9685606400715737
0.03725270638088988,0.09916440866480888,0.9687480631076856,0.968615303829947,0.9686816789201017
0.036969260333355146,0.09907608183588153,0.9687553880505059,0.9686212024014814,0.9686882905790426
0.03668477964443927,0.09898826273362595,0.9691071153580534,0.9690089067732494,0.9690580085774293
0.03640427201180809,0.09888943023265125,0.969112118528221,0.9690089067732494,0.9690605099025409
0.03612458622110089,0.09879348712170997,0.969112118528221,0.9690089067732494,0.9690605099025409
0.03585009256794479,0.09872590296278771,0.969112118528221,0.9690089067732494,0.9690605099025409
0.03557729565121182,0.09863652507031308,0.969112118528221,0.9690089067732494,0.9690605099025409
0.035309218309849524,0.09853396169829244,0.9691212725633654,0.9690089067732494,0.969065086411026
0.035042911085627106,0.09845422495707128,0.9691198256032927,0.9690089067732494,0.9690643630143366
0.03477769007141649,0.09837578366048048,0.9692438201294722,0.9691216463448391,0.9691827293868926
0.034517723729053186,0.09830444028969529,0.969015735674442,0.9688961672016599,0.9689559477493849
0.03426248745352823,0.09823017019118715,0.9692438201294722,0.9691216463448391,0.9691827293868926
0.03400125650198075,0.09815404924307225,0.9689048045368314,0.9687739264319017,0.968839361064367
0.03375334091042139,0.09809454478088526,0.9688968755749127,0.9687832869824125,0.9688400779493286
0.03349873869212025,0.0980038669996493,0.9690249020594838,0.9688960265540019,0.968960460021507
0.033254084938384804,0.09794371359785099,0.9691564574022886,0.969016653815763,0.9690865505668954
0.03300565070974186,0.09785378306627754,0.9692612744848266,0.9691435573690625,0.9692024123525315
0.03276218632495556,0.09778800879665384,0.9692612744848266,0.9691435573690625,0.9692024123525315
0.03252443886847923,0.09774048272972762,0.9692612744848266,0.9691435573690625,0.9692024123525315
0.03228482646081522,0.09765708886770398,0.9692612744848266,0.9691435573690625,0.9692024123525315
0.0320472102859408,0.09759883083350962,0.9692612258408924,0.9691547335347718,0.9692079767626055
0.03181328138168422,0.09755745046587774,0.9693802751565054,0.9692674731063612,0.9693238708496864
0.031582726084333136,0.09750359593438225,0.9695137027423744,0.9694037372101711,0.9694587168579301
0.03135201391950721,0.09742506270870542,0.9695137027423744,0.9694037372101711,0.9694587168579301
0.031126980068546254,0.09738651882342679,0.9695137027423744,0.9694037372101711,0.9694587168579301
0.03090135232440389,0.09731324766662466,0.9696350044066788,0.9695365393350052,0.9695857693709676
0.030678686480538397,0.09728206346302998,0.9697513452901572,0.9696586394571053,0.9697049901579132
0.03045775330276984,0.09723008673107329,0.9697513452901572,0.9696586394571053,0.9697049901579132
0.03024217259518277,0.09719349082304857,0.9697513452901572,0.9696586394571053,0.9697049901579132
0.03002110637828602,0.0971439422677609,0.9698830176021753,0.969771379028695,0.9698271951027053
0.029807358024281944,0.09709318671406926,0.9697513452901572,0.9696586394571053,0.9697049901579132
0.029595547395902613,0.09706250153359404,0.9698731442442604,0.9697799986804064,0.9698265692258263
0.029384113861566082,0.0970160177509582,0.9697480045756139,0.9696698156228143,0.9697089085230937
0.029178048168382018,0.09697281895176159,0.9700016152557686,0.969903914417705,0.9699527623764485
0.028969865582895635,0.09695433476866769,0.9698699360536731,0.9697911748461152,0.9698305538508191
0.028764062292997272,0.09691445130244729,0.9698870073762802,0.9697885741639564,0.9698377882725105
0.028561189329213862,0.09686526938219947,0.9698870073762802,0.9697885741639564,0.9698377882725105
0.02836008726648079,0.09683625181823147,0.9698870073762802,0.9697885741639564,0.9698377882725105
0.028159401390537183,0.09681577526072145,0.9700150432044593,0.9699013137355461,0.9699581751362528
0.027962725142385618,0.09677494143209926,0.9698870073762802,0.9697885741639564,0.9698377882725105
0.027768726943702974,0.09675989463642246,0.9699975927124871,0.9699124899012551,0.9699550394401638
0.027571025516126155,0.0967014335677876,0.9701292650245052,0.9700252294728446,0.970077244459362
0.02738041807729926,0.09670073213098161,0.9699975927124871,0.9699124899012551,0.9699550394401638
0.027188829951557646,0.09666341847572346,0.9701292650245052,0.9700252294728446,0.970077244459362
0.026999753372478025,0.09663016655756025,0.9701292650245052,0.9700252294728446,0.970077244459362
0.0268114552397475,0.09662998612383909,0.9701292650245052,0.9700252294728446,0.970077244459362
0.026626373498226923,0.0966008357876177,0.970251792629058,0.9701580315976788,0.9702049098480915
0.026443018995860802,0.09654834008045289,0.9702549958622713,0.9701465886961456,0.97020078925094
0.026257238616287294,0.09656612421857723,0.9701361565715368,0.970022672958847,0.9700794114462548
0.026080473062289597,0.09654281063480324,0.9701271769185873,0.9700427355120913,0.9700849543777809
0.02590159505736506,0.09648723709156713,0.9702586841760896,0.9701554750836809,0.9702070768850803
0.025721557777456244,0.09647607068910105,0.9702788016833456,0.9701554750836809,0.9702171344644293
0.025548836626663136,0.09647895283348176,0.9702788016833456,0.9701554750836809,0.9702171344644293
0.025374195971214764,0.09646450133201953,0.9701656256573921,0.970051955414944,0.9701087872064065
0.025201996666327636,0.09644799398059511,0.9702836367262491,0.9701725826767051,0.9702281065236157
0.025029929719562777,0.09639446965154481,0.9702836367262491,0.9701725826767051,0.9702281065236157
0.0248595556030594,0.09639752746543805,0.9702866418670564,0.9701725826767051,0.9702296089197107
0.024692109784953703,0.09639020021646398,0.9702866418670564,0.9701725826767051,0.9702296089197107
0.024527388746939015,0.09637258094413156,0.9702866418670564,0.9701725826767051,0.9702296089197107
0.024360007272090742,0.09635855333422123,0.9701550110128911,0.9700598431051155,0.9701074247250013
0.024195725657059998,0.09636346560666864,0.9702928642306855,0.9701867466584151,0.9702398025429637
0.024032103249499313,0.09634849616909985,0.9704183199108769,0.9703027747055423,0.9703605438685875
0.02387621347557348,0.09632735210447954,0.9704094829737036,0.9703228372587864,0.9703661581820575
0.023712623700612726,0.09630386839253109,0.9701821024385827,0.9700631315806529,0.9701226133621241
0.02355281949760045,0.09631026428706353,0.9703031782256681,0.9701900351339525,0.9702466033813295
0.02340064147916467,0.09632298489440579,0.9702963282617061,0.9701900351339525,0.9702431787866445
0.02324182156112955,0.09629050481164904,0.9702963282617061,0.9701900351339525,0.9702431787866445
0.02309062374679242,0.09628077370327012,0.9702963282617061,0.9701900351339525,0.9702431787866445
0.022934873976688207,0.09630014302095621,0.9705175226172924,0.970449740812086,0.9704836305311625
0.022783646395951183,0.09627992669129332,0.9702963282617061,0.9701900351339525,0.9702431787866445
0.022631264169607014,0.0962911718121619,0.9705175226172924,0.970449740812086,0.9704836305311625
0.0224847656972606,0.09626845701669022,0.9705175226172924,0.970449740812086,0.9704836305311625
0.022334873531817876,0.09626731765541705,0.9702963282617061,0.9701900351339525,0.9702431787866445
0.02218777962709917,0.09626724083851448,0.9705175226172924,0.970449740812086,0.9704836305311625
0.022041158901257626,0.09628207247601825,0.9704026330097415,0.9703228372587864,0.9703627334938048
0.021895822270229216,0.09626913394760499,0.9706331353627554,0.9705766443653854,0.9706048890421003
0.021756749502808592,0.09626682640311757,0.9706331353627554,0.9705766443653854,0.9706048890421003
0.021613746860397392,0.09626808354254161,0.9705182549915525,0.970449740812086,0.9704839966925791
0.02146870805651287,0.0962655821492908,0.9706331353627554,0.9705766443653854,0.9706048890421003
0.021332812101275852,0.09629494653044385,0.9706331353627554,0.9705766443653854,0.9706048890421003
0.021194768567392473,0.09626964196412846,0.9707482614658633,0.970703547918685,0.9707259041773756
0.02105509231646102,0.09628217698044096,0.9707623280804171,0.970703547918685,0.9707329371097317
0.02092133128472591,0.09628905732504955,0.9707623280804171,0.970703547918685,0.9707329371097317
0.020785030387715873,0.09628120316855064,0.9707623280804171,0.970703547918685,0.9707329371097317
0.0206531225228911,0.09629740257367225,0.9707623280804171,0.970703547918685,0.9707329371097317
0.020516055802689958,0.0962929462785649,0.9707623280804171,0.970703547918685,0.9707329371097317
0.020390252712787674,0.09631089733457468,0.9707623280804171,0.970703547918685,0.9707329371097317
0.020257254221438536,0.09632103194953964,0.9707685058903145,0.970703547918685,0.9707360258178144
0.02012730398252798,0.09631607732220751,0.9706410916409185,0.9705882076649364,0.9706146489325811
0.020002797848319494,0.09633197277326862,0.9706468546393084,0.9705882076649364,0.9706175302662257
0.019871830850084697,0.0963199442832844,0.9706468546393084,0.9705882076649364,0.9706175302662257
0.01974819104579907,0.096341772831012,0.9706468546393084,0.9705882076649364,0.9706175302662257
0.01962306710215873,0.0963513938935877,0.9706468546393084,0.9705882076649364,0.9706175302662257
0.019499599700495657,0.09634316821686435,0.9706468546393084,0.9705882076649364,0.9706175302662257
0.019376256396006576,0.096366670636123,0.970528315259787,0.9704697242526141,0.9704990188718859
0.019256456537841332,0.096363181834468,0.9707653173055906,0.9707066910772586,0.9707360033062625
0.01913509457136052,0.09638057486351301,0.9706482918942687,0.9705882076649364,0.9706182488497533
0.019015496088130246,0.09639281150378581,0.9706482918942687,0.9705882076649364,0.9706182488497533
0.018896179297678402,0.09641298719935319,0.9706482918942687,0.9705882076649364,0.9706182488497533
0.018781071300276956,0.09640281448853588,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.01866161286090499,0.0964257030951107,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.018547400228126284,0.09641911376236968,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.01843218638250486,0.09646410788320167,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.018319197265218464,0.09645593894645997,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.018206465123337786,0.09645800599185282,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.018094315448089808,0.09649035689544216,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.01798421703391527,0.09647313966344327,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.017874295870056362,0.09650404315559565,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.01776763097560295,0.09652002513802882,0.9706450417059012,0.970590023280135,0.9706175317133527
0.017656328812875315,0.09653763266645965,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.017549869375463725,0.096560153968588,0.9706450417059012,0.970590023280135,0.9706175317133527
0.017444871279901252,0.09655875976233301,0.9707651277889424,0.9707121234022351,0.9707386248720508
0.01733649866543998,0.09657832296035772,0.9707763307619695,0.970693542948872,0.9707349350903091
0.017235491075350152,0.09658335145290588,0.9709034983726855,0.9708062825204615,0.9708548880129138
0.01712998640688612,0.0966053638558845,0.9707763307619695,0.970693542948872,0.9707349350903091
0.017028431453031047,0.09662271794365093,0.9709034983726855,0.9708062825204615,0.9708548880129138
0.016923140556912138,0.0966337506764731,0.9709034983726855,0.9708062825204615,0.9708548880129138
0.016823779145855745,0.09667919083542605,0.9710264325641346,0.9709276417437624,0.970977034641112
0.01672326893953607,0.0966667301015482,0.9710264325641346,0.9709276417437624,0.970977034641112
0.016622143611970154,0.09669906403058445,0.9710264325641346,0.9709276417437624,0.970977034641112
0.016524676912926393,0.09671542078803937,0.9711462457783965,0.9710497418658626,0.9710979914245844
0.01642670493302209,0.0967149162296613,0.9711462457783965,0.9710497418658626,0.9710979914245844
0.01633002595840486,0.09677825657292935,0.9710214906082937,0.970933660713315,0.9709775736746384
0.016231705462973686,0.09676487067331198,0.9710245865207515,0.9709344016121142,0.9709794919723315
0.01613576545521528,0.09682237908396153,0.9710214906082937,0.970933660713315,0.9709775736746384
0.01604010334737299,0.0967899016456409,0.9710245865207515,0.9709344016121142,0.9709794919723315
0.01594676345909407,0.09684458892408561,0.9709000141550884,0.9708067571600154,0.9708533834180616
0.015855711537884034,0.09686213310654465,0.971019973068333,0.9709288572821155,0.9709744130376586
